noise,ruleLabel,rule,trial,primaryClass,tags,steps,gridSize,initialDensity,wrap,finalLive,finalDensity,finalActivity,avgLastDensity,avgLastActivity,finalBoundingBoxArea,avgLastArea,densityTrend,areaTrend,repeatPeriod,centerShift
0.010,"Sample 13","B1235678/S013578",1,"Disordered","",500,500,0.240,true,155586,0.622344,0.596892,0.623160,0.596866,250000,1.000000,-0.003252,0.000000,0,0.000131
0.010,"Sample 14","B0346/S1235",1,"Disordered","",500,500,0.240,true,131246,0.524984,0.530928,0.526296,0.529630,250000,1.000000,0.000357,0.000000,0,0.000058
0.010,"Sample 15","B24567/S03467",1,"Expanding","",500,500,0.240,true,182081,0.728324,0.467220,0.730294,0.463906,250000,1.000000,0.005388,0.000000,0,0.000106
0.010,"Sample 16","B1245/S2358",1,"Disordered","",500,500,0.240,true,133678,0.534712,0.556036,0.535778,0.556072,250000,1.000000,-0.000445,0.000000,0,0.000043
0.010,"Sample 17","B0123678/S035",1,"Disordered","",500,500,0.240,true,124601,0.498404,0.670456,0.497625,0.671525,250000,1.000000,-0.003373,0.000000,0,0.000588
0.010,"Sample 18","B12457/S2367",1,"Disordered","",500,500,0.240,true,137937,0.551748,0.586760,0.551246,0.587217,250000,1.000000,-0.000892,0.000000,0,0.000126
0.010,"Sample 19","B03568/S4568",1,"Expanding","",500,500,0.240,true,172513,0.690052,0.388712,0.689320,0.389925,250000,1.000000,0.021008,0.000000,0,0.000079
0.010,"Sample 20","B378/S01678",1,"Structured Dynamic","",500,500,0.240,true,36018,0.144072,0.125040,0.146472,0.128886,250000,1.000000,-0.004566,0.000000,0,0.001027
0.010,"Sample 21","B0268/S346",1,"Disordered","",500,500,0.240,true,97434,0.389736,0.345624,0.390596,0.346869,250000,1.000000,0.000097,0.000000,0,0.000424
0.010,"Sample 22","B02468/S0245678",1,"Disordered","",500,500,0.240,true,245891,0.983564,0.019632,0.983443,0.019673,250000,1.000000,0.015921,0.000000,0,0.000088
0.010,"Sample 23","B056/S1278",1,"Structured Dynamic","",500,500,0.240,true,68699,0.274796,0.111292,0.274012,0.112819,250000,1.000000,0.000498,0.000000,0,0.000219
0.010,"Sample 24","B13678/S03458",1,"Disordered","",500,500,0.240,true,138738,0.554952,0.369360,0.555685,0.367759,250000,1.000000,0.001395,0.000000,0,0.000064
0.010,"Sample 25","B234/S2345",1,"Disordered","",500,500,0.240,true,139339,0.557356,0.088056,0.557039,0.089491,250000,1.000000,-0.003940,0.000000,0,0.000017
0.010,"Sample 26","B24/S3456",1,"Disordered","",500,500,0.240,true,161454,0.645816,0.034220,0.646157,0.034801,250000,1.000000,0.005536,0.000000,0,0.000181
0.010,"Sample 27","B01457/S0236",1,"Disordered","",500,500,0.240,true,123633,0.494532,0.543848,0.494508,0.543267,250000,1.000000,0.000098,0.000000,0,0.000121
0.010,"Sample 28","B134568/S12568",1,"Expanding","",500,500,0.240,true,167883,0.671532,0.528016,0.670750,0.528003,250000,1.000000,0.000836,0.000000,0,0.000070
0.010,"Sample 29","B0568/S134",1,"Structured Dynamic","",500,500,0.240,true,70902,0.283608,0.206596,0.282660,0.206699,250000,1.000000,0.000360,0.000000,0,0.000177
0.010,"Sample 30","B6/S013678",1,"Structured Dynamic","",500,500,0.240,true,39599,0.158396,0.016392,0.158729,0.016781,250000,1.000000,0.003914,0.000000,0,0.000409
0.010,"Sample 31","B0167/S012",1,"Disordered","",500,500,0.240,true,93491,0.373964,0.503964,0.371284,0.501602,250000,1.000000,0.007659,0.000000,0,0.000406
0.010,"Sample 32","B123567/S012357",1,"Disordered","",500,500,0.240,true,154536,0.618144,0.577784,0.618247,0.577737,250000,1.000000,-0.001101,0.000000,0,0.000076
0.010,"Sample 33","B03/S3456",1,"Disordered","",500,500,0.240,true,151568,0.606272,0.035712,0.605922,0.035194,250000,1.000000,0.007967,0.000000,0,0.000140
0.010,"Sample 34","B1367/S026",1,"Disordered","",500,500,0.240,true,94115,0.376460,0.542864,0.378430,0.543382,250000,1.000000,-0.000630,0.000000,0,0.000059
0.010,"Sample 35","B1478/S1247",1,"Disordered","",500,500,0.240,true,103983,0.415932,0.391332,0.414754,0.392102,250000,1.000000,-0.000243,0.000000,0,0.000032
0.010,"Sample 36","B123457/S01468",1,"Disordered","",500,500,0.240,true,149382,0.597528,0.635228,0.596244,0.636303,250000,1.000000,-0.001575,0.000000,0,0.000011
0.010,"Sample 37","B25/S012678",1,"Disordered","",500,500,0.240,true,91496,0.365984,0.431096,0.366519,0.430574,250000,1.000000,-0.000149,0.000000,0,0.000157
0.010,"Sample 38","B267/S026",1,"Structured Dynamic","",500,500,0.240,true,77369,0.309476,0.409372,0.308296,0.410660,250000,1.000000,-0.000314,0.000000,0,0.000244
0.010,"Sample 39","B01236/S1347",1,"Disordered","",500,500,0.240,true,129943,0.519772,0.501512,0.516111,0.502174,250000,1.000000,-0.002484,0.000000,0,0.000044
0.010,"Sample 40","B034568/S012368",1,"Disordered","",500,500,0.240,true,149862,0.599448,0.685708,0.598121,0.686418,250000,1.000000,0.000704,0.000000,0,0.000045
0.010,"Sample 41","B1378/S0357",1,"Disordered","",500,500,0.240,true,100006,0.400024,0.455992,0.398689,0.457048,250000,1.000000,-0.000503,0.000000,0,0.000073
0.010,"Sample 42","B047/S37",1,"Structured Dynamic","",500,500,0.240,true,66284,0.265136,0.409020,0.263105,0.407504,250000,1.000000,0.000202,0.000000,0,0.000242
0.010,"Sample 43","B01257/S02368",1,"Disordered","",500,500,0.240,true,114577,0.458308,0.458144,0.457379,0.456201,250000,1.000000,-0.002472,0.000000,0,0.000147
0.010,"Sample 44","B04567/S1238",1,"Disordered","",500,500,0.240,true,105841,0.423364,0.461768,0.423889,0.461247,250000,1.000000,0.000927,0.000000,0,0.000291
0.010,"Sample 45","B0134/S124678",1,"Disordered","",500,500,0.240,true,136046,0.544184,0.445748,0.542995,0.443802,250000,1.000000,-0.001878,0.000000,0,0.000128
0.010,"Sample 46","B03468/S3578",1,"Disordered","",500,500,0.240,true,134818,0.539272,0.553492,0.539654,0.552024,250000,1.000000,0.003008,0.000000,0,0.000198
0.010,"Sample 47","B015678/S0123567",1,"Expanding","",500,500,0.240,true,166517,0.666068,0.350244,0.666283,0.350040,250000,1.000000,0.003067,0.000000,0,0.000018
0.010,"Sample 48","B034678/S0137",1,"Disordered","",500,500,0.240,true,116963,0.467852,0.647284,0.469456,0.648772,250000,1.000000,0.000346,0.000000,0,0.000051
0.010,"Sample 49","B2/S014678",1,"Structured Dynamic","",500,500,0.240,true,80283,0.321132,0.376240,0.320515,0.376716,250000,1.000000,-0.000184,0.000000,0,0.000122
0.010,"Sample 50","B023678/S123578",1,"Disordered","",500,500,0.240,true,135555,0.542220,0.438852,0.540297,0.438752,250000,1.000000,-0.001584,0.000000,0,0.000040
0.010,"Sample 51","B12/S023478",1,"Disordered","",500,500,0.240,true,112347,0.449388,0.122776,0.448688,0.122137,250000,1.000000,-0.006363,0.000000,0,0.000144
0.010,"Sample 52","B12578/S023567",1,"Disordered","",500,500,0.240,true,159649,0.638596,0.317900,0.638846,0.317121,250000,1.000000,0.000582,0.000000,0,0.000150
0.010,"Sample 53","B0147/S03578",1,"Disordered","",500,500,0.240,true,97729,0.390916,0.445700,0.392590,0.444625,250000,1.000000,-0.001044,0.000000,0,0.000157
0.010,"Sample 54","B12467/S024567",1,"Expanding","",500,500,0.240,true,185333,0.741332,0.266044,0.741848,0.265878,250000,1.000000,0.001169,0.000000,0,0.000078
0.010,"Sample 55","B123457/S23467",1,"Expanding","",500,500,0.240,true,171230,0.684920,0.438680,0.683487,0.440828,250000,1.000000,-0.000776,0.000000,0,0.000041
0.010,"Sample 56","B13568/S1468",1,"Disordered","",500,500,0.240,true,124939,0.499756,0.582928,0.500267,0.582865,250000,1.000000,0.000701,0.000000,0,0.000284
0.010,"Sample 57","B01368/S13568",1,"Disordered","",500,500,0.240,true,119633,0.478532,0.404320,0.478388,0.405465,250000,1.000000,-0.001276,0.000000,0,0.000174
0.010,"Sample 58","B148/S0368",1,"Structured Dynamic","",500,500,0.240,true,83063,0.332252,0.444584,0.332664,0.445559,250000,1.000000,0.000038,0.000000,0,0.000171
0.010,"Sample 59","B01236/S012578",1,"Disordered","",500,500,0.240,true,130614,0.522456,0.529432,0.520811,0.528956,250000,1.000000,-0.008208,0.000000,0,0.000109
0.010,"Sample 60","B348/S023468",1,"Disordered","",500,500,0.240,true,138305,0.553220,0.354704,0.552148,0.355402,250000,1.000000,0.003774,0.000000,0,0.000090
0.010,"Sample 61","B1457/S01567",1,"Disordered","",500,500,0.240,true,106963,0.427852,0.535672,0.426803,0.535728,250000,1.000000,0.002456,0.000000,0,0.001346
0.010,"Sample 62","B237/S0134567",1,"Disordered","",500,500,0.240,true,173638,0.694552,0.056252,0.694224,0.055903,250000,1.000000,0.000033,0.000000,0,0.000239
0.010,"Sample 63","B014568/S2467",1,"Expanding","",500,500,0.240,true,163179,0.652716,0.513108,0.651690,0.514474,250000,1.000000,0.003668,0.000000,0,0.000177
0.010,"Sample 64","B0123578/S0145",1,"Disordered","",500,500,0.240,true,5251,0.021004,0.989096,0.504972,0.979415,250000,1.000000,-0.008083,0.000000,0,0.004730
0.010,"Sample 65","B1268/S34",1,"Disordered","",500,500,0.240,true,103242,0.412968,0.425224,0.412764,0.424606,250000,1.000000,-0.000963,0.000000,0,0.000077
0.010,"Sample 66","B3458/S0347",1,"Disordered","",500,500,0.240,true,135247,0.540988,0.583080,0.538482,0.581535,250000,1.000000,0.006904,0.000000,0,0.000091
0.010,"Sample 67","B56/S7",1,"Structured Dynamic","",500,500,0.240,true,2543,0.010172,0.019816,0.009997,0.019794,250000,0.999960,-0.000176,-0.000040,0,0.000608
0.010,"Sample 68","B3478/S067",1,"Structured Dynamic","",500,500,0.240,true,16732,0.066928,0.041168,0.067195,0.041872,250000,1.000000,-0.014903,0.000000,0,0.001485
0.010,"Sample 69","B023467/S05",1,"Disordered","",500,500,0.240,true,123671,0.494684,0.754064,0.492928,0.753868,250000,1.000000,-0.000271,0.000000,0,0.000103
0.010,"Sample 70","B1457/S2457",1,"Disordered","",500,500,0.240,true,153263,0.613052,0.458116,0.613569,0.458053,250000,1.000000,0.004419,0.000000,0,0.000110
0.010,"Sample 71","B12357/S456",1,"Disordered","",500,500,0.240,true,159744,0.638976,0.398928,0.638919,0.400849,250000,1.000000,-0.000188,0.000000,0,0.000020
0.010,"Sample 72","B028/S1234578",1,"Disordered","",500,500,0.240,true,125056,0.500224,0.016716,0.500144,0.016748,250000,1.000000,-0.000676,0.000000,0,0.000046
0.010,"Sample 73","B3678/S2348",1,"Disordered","",500,500,0.240,true,121198,0.484792,0.367048,0.484031,0.369725,250000,1.000000,0.008645,0.000000,0,0.000073
0.010,"Sample 74","B047/S02378",1,"Structured Dynamic","",500,500,0.240,true,77120,0.308480,0.271764,0.307581,0.271436,250000,1.000000,-0.000268,0.000000,0,0.000055
0.010,"Sample 75","B2457/S1235678",1,"Disordered","",500,500,0.240,true,232011,0.928044,0.019008,0.928264,0.019186,250000,1.000000,0.010090,0.000000,0,0.000023
0.010,"Sample 76","B01346/S013568",1,"Disordered","",500,500,0.240,true,152360,0.609440,0.440304,0.609511,0.439844,250000,1.000000,-0.000340,0.000000,0,0.000041
0.010,"Sample 77","B0347/S2567",1,"Disordered","",500,500,0.240,true,132824,0.531296,0.465736,0.533210,0.465173,250000,1.000000,0.003893,0.000000,0,0.000189
0.010,"Sample 78","B134/S123578",1,"Disordered","",500,500,0.240,true,135245,0.540980,0.433080,0.543353,0.432991,250000,1.000000,-0.000421,0.000000,0,0.000164
0.010,"Sample 79","B0234678/S12567",1,"Expanding","",500,500,0.240,true,177584,0.710336,0.435040,0.711455,0.433890,250000,1.000000,0.000611,0.000000,0,0.000143
0.010,"Sample 80","B2568/S0156",1,"Structured Dynamic","",500,500,0.240,true,85394,0.341576,0.474324,0.343264,0.475377,250000,1.000000,-0.000213,0.000000,0,0.000157
0.010,"Sample 81","B17/S2348",1,"Disordered","",500,500,0.240,true,102358,0.409432,0.071352,0.409745,0.071805,250000,1.000000,0.002464,0.000000,0,0.000223
0.010,"Sample 82","B012/S02457",1,"Disordered","",500,500,0.240,true,106548,0.426192,0.356172,0.427453,0.358549,250000,1.000000,-0.001949,0.000000,0,0.000066
0.010,"Sample 83","B0123468/S145",1,"Disordered","",500,500,0.240,true,18580,0.074320,0.966444,0.502959,0.970172,250000,1.000000,-0.001733,0.000000,0,0.001532
0.010,"Sample 84","B012357/S023467",1,"Disordered","",500,500,0.240,true,157640,0.630560,0.393256,0.630048,0.393547,250000,1.000000,-0.002121,0.000000,0,0.000083
0.010,"Sample 85","B01248/S0358",1,"Disordered","",500,500,0.240,true,114954,0.459816,0.531780,0.461666,0.531911,250000,1.000000,-0.001916,0.000000,0,0.000099
0.010,"Sample 86","B568/S016",1,"Structured Dynamic","",500,500,0.240,true,38567,0.154268,0.017956,0.154867,0.017428,250000,1.000000,0.006403,0.000000,0,0.000056
0.010,"Sample 87","B012456/S0137",1,"Disordered","",500,500,0.240,true,126599,0.506396,0.720944,0.505410,0.721197,250000,1.000000,-0.001931,0.000000,0,0.000084
0.010,"Sample 88","B016/S128",1,"Disordered","",500,500,0.240,true,88309,0.353236,0.443248,0.353781,0.446137,250000,1.000000,-0.000581,0.000000,0,0.000142
0.010,"Sample 89","B012348/S2346",1,"Disordered","",500,500,0.240,true,40943,0.163772,0.823952,0.534073,0.849757,250000,1.000000,-0.001556,0.000000,0,0.000683
0.010,"Sample 90","B345678/S012368",1,"Disordered","",500,500,0.240,true,156331,0.625324,0.724252,0.625249,0.724487,250000,1.000000,0.004009,0.000000,0,0.000037
0.010,"Sample 91","B013578/S147",1,"Disordered","",500,500,0.240,true,108755,0.435020,0.577520,0.435087,0.578348,250000,1.000000,-0.001059,0.000000,0,0.000168
0.010,"Sample 92","B127/S14568",1,"Disordered","",500,500,0.240,true,113117,0.452468,0.326704,0.453575,0.329242,250000,1.000000,-0.001469,0.000000,0,0.000088
0.010,"Sample 93","B13568/S015678",1,"Disordered","",500,500,0.240,true,245923,0.983692,0.019624,0.983596,0.019673,250000,1.000000,0.050389,0.000000,0,0.000465
0.010,"Sample 94","B0235/S0123",1,"Disordered","",500,500,0.240,true,108611,0.434444,0.690380,0.440281,0.689384,250000,1.000000,0.000118,0.000000,0,0.001661
0.010,"Sample 95","B568/S0135",1,"Structured Dynamic","",500,500,0.240,true,39252,0.157008,0.017864,0.156578,0.017360,250000,1.000000,0.004022,0.000000,0,0.002333
0.010,"Sample 96","B01567/S17",1,"Structured Dynamic","",500,500,0.240,true,84205,0.336820,0.540472,0.337021,0.539189,250000,1.000000,-0.000449,0.000000,0,0.000143
0.010,"Sample 97","B01357/S0148",1,"Disordered","",500,500,0.240,true,108050,0.432200,0.581668,0.434236,0.582370,250000,1.000000,-0.001013,0.000000,0,0.000037
0.010,"Sample 98","B1258/S03678",1,"Disordered","",500,500,0.240,true,103855,0.415420,0.521516,0.413989,0.519950,250000,1.000000,-0.001401,0.000000,0,0.000078
0.020,"Conway Life","B3/S23",1,"Structured Dynamic","",500,500,0.240,true,57983,0.231932,0.231076,0.231776,0.228913,250000,1.000000,-0.007243,0.000000,0,0.001561
0.020,"HighLife","B36/S23",1,"Structured Dynamic","",500,500,0.240,true,69742,0.278968,0.283604,0.278895,0.284542,250000,1.000000,0.000962,0.000000,0,0.001428
0.020,"Sample 01","B23678/S348",1,"Disordered","",500,500,0.240,true,122806,0.491224,0.500604,0.490248,0.502947,250000,1.000000,0.000214,0.000000,0,0.000044
0.020,"Sample 02","B0467/S02356",1,"Disordered","",500,500,0.240,true,134971,0.539884,0.389144,0.539036,0.388300,250000,1.000000,0.010984,0.000000,0,0.000255
0.020,"Sample 03","B01348/S018",1,"Disordered","",500,500,0.240,true,103257,0.413028,0.728204,0.411807,0.727719,250000,1.000000,-0.001668,0.000000,0,0.000079
0.020,"Sample 04","B234/S0135",1,"Disordered","",500,500,0.240,true,124363,0.497452,0.568488,0.496894,0.567660,250000,1.000000,-0.000125,0.000000,0,0.000105
0.020,"Sample 05","B045678/S678",1,"Structured Dynamic","",500,500,0.240,true,67998,0.271992,0.467988,0.272579,0.468962,250000,1.000000,-0.000034,0.000000,0,0.000393
0.020,"Sample 06","B3467/S0356",1,"Disordered","",500,500,0.240,true,152925,0.611700,0.494028,0.613208,0.495215,250000,1.000000,0.014312,0.000000,0,0.000259
0.020,"Sample 07","B0378/S12368",1,"Disordered","",500,500,0.240,true,105600,0.422400,0.329220,0.423251,0.328612,250000,1.000000,0.000202,0.000000,0,0.000075
0.020,"Sample 08","B36/S06",1,"Structured Dynamic","",500,500,0.240,true,20099,0.080396,0.068564,0.080699,0.068251,250000,1.000000,-0.002722,0.000000,0,0.000449
0.020,"Sample 09","B1234567/S56",1,"Expanding","",500,500,0.240,true,164638,0.658552,0.634692,0.658107,0.634899,250000,1.000000,-0.001947,0.000000,0,0.000185
0.020,"Sample 10","B13568/S13567",1,"Expanding","",500,500,0.240,true,180439,0.721756,0.341716,0.724142,0.339504,250000,1.000000,0.004450,0.000000,0,0.000055
0.020,"Sample 11","B01467/S0134",1,"Disordered","",500,500,0.240,true,117912,0.471648,0.456308,0.472733,0.455607,250000,1.000000,-0.000389,0.000000,0,0.000104
0.020,"Sample 12","B1578/S035678",1,"Expanding","",500,500,0.240,true,244731,0.978924,0.039092,0.979262,0.039238,250000,1.000000,0.594550,0.000000,0,0.000995
0.020,"Sample 13","B1235678/S013578",1,"Disordered","",500,500,0.240,true,155062,0.620248,0.592468,0.619376,0.594705,250000,1.000000,-0.003053,0.000000,0,0.000054
0.020,"Sample 14","B0346/S1235",1,"Disordered","",500,500,0.240,true,131409,0.525636,0.529420,0.526650,0.528992,250000,1.000000,0.000171,0.000000,0,0.000059
0.020,"Sample 15","B24567/S03467",1,"Expanding","",500,500,0.240,true,182017,0.728068,0.467492,0.727184,0.468148,250000,1.000000,0.005214,0.000000,0,0.000039
0.020,"Sample 16","B1245/S2358",1,"Disordered","",500,500,0.240,true,134407,0.537628,0.555796,0.536111,0.554225,250000,1.000000,-0.000322,0.000000,0,0.000019
0.020,"Sample 17","B0123678/S035",1,"Disordered","",500,500,0.240,true,124522,0.498088,0.630436,0.495371,0.628336,250000,1.000000,-0.002860,0.000000,0,0.000080
0.020,"Sample 18","B12457/S2367",1,"Disordered","",500,500,0.240,true,137516,0.550064,0.585980,0.550479,0.585681,250000,1.000000,-0.000538,0.000000,0,0.000111
0.020,"Sample 19","B03568/S4568",1,"Expanding","",500,500,0.240,true,171672,0.686688,0.392464,0.686445,0.392423,250000,1.000000,0.021114,0.000000,0,0.000043
0.020,"Sample 20","B378/S01678",1,"Structured Dynamic","",500,500,0.240,true,48152,0.192608,0.215148,0.189594,0.209607,250000,1.000000,-0.001190,0.000000,0,0.000896
0.020,"Sample 21","B0268/S346",1,"Disordered","",500,500,0.240,true,98248,0.392992,0.350032,0.392713,0.349046,250000,1.000000,-0.000101,0.000000,0,0.000100
0.020,"Sample 22","B02468/S0245678",1,"Disordered","",500,500,0.240,true,241662,0.966648,0.038540,0.966325,0.038706,250000,1.000000,0.014178,0.000000,0,0.000021
0.020,"Sample 23","B056/S1278",1,"Structured Dynamic","",500,500,0.240,true,68473,0.273892,0.155556,0.273723,0.155723,250000,1.000000,0.000260,0.000000,0,0.000301
0.020,"Sample 24","B13678/S03458",1,"Disordered","",500,500,0.240,true,139221,0.556884,0.370276,0.555120,0.369818,250000,1.000000,0.001254,0.000000,0,0.000036
0.020,"Sample 25","B234/S2345",1,"Disordered","",500,500,0.240,true,140310,0.561240,0.176372,0.558887,0.176690,250000,1.000000,0.000497,0.000000,0,0.000131
0.020,"Sample 26","B24/S3456",1,"Disordered","",500,500,0.240,true,159446,0.637784,0.062932,0.637874,0.062797,250000,1.000000,0.004825,0.000000,0,0.000174
0.020,"Sample 27","B01457/S0236",1,"Disordered","",500,500,0.240,true,123568,0.494272,0.542656,0.494702,0.542871,250000,1.000000,0.000013,0.000000,0,0.000089
0.020,"Sample 28","B134568/S12568",1,"Expanding","",500,500,0.240,true,166718,0.666872,0.530944,0.667595,0.531479,250000,1.000000,0.000736,0.000000,0,0.000088
0.020,"Sample 29","B0568/S134",1,"Structured Dynamic","",500,500,0.240,true,71198,0.284792,0.225220,0.284027,0.225032,250000,1.000000,0.000590,0.000000,0,0.000205
0.020,"Sample 30","B6/S013678",1,"Structured Dynamic","",500,500,0.240,true,41016,0.164064,0.033008,0.163751,0.033483,250000,1.000000,0.001465,0.000000,0,0.000709
0.020,"Sample 31","B0167/S012",1,"Disordered","",500,500,0.240,true,88593,0.354372,0.390244,0.356525,0.390197,250000,1.000000,-0.001157,0.000000,0,0.000278
0.020,"Sample 32","B123567/S012357",1,"Disordered","",500,500,0.240,true,154145,0.616580,0.578200,0.616396,0.575749,250000,1.000000,-0.000923,0.000000,0,0.000025
0.020,"Sample 33","B03/S3456",1,"Disordered","",500,500,0.240,true,148495,0.593980,0.062800,0.593620,0.062917,250000,1.000000,0.007571,0.000000,0,0.000179
0.020,"Sample 34","B1367/S026",1,"Disordered","",500,500,0.240,true,94835,0.379340,0.543504,0.380018,0.542759,250000,1.000000,-0.000528,0.000000,0,0.000085
0.020,"Sample 35","B1478/S1247",1,"Disordered","",500,500,0.240,true,104282,0.417128,0.396936,0.416379,0.395337,250000,1.000000,0.000030,0.000000,0,0.000203
0.020,"Sample 36","B123457/S01468",1,"Disordered","",500,500,0.240,true,148482,0.593928,0.635548,0.594857,0.634296,250000,1.000000,-0.001386,0.000000,0,0.000014
0.020,"Sample 37","B25/S012678",1,"Disordered","",500,500,0.240,true,92361,0.369444,0.434276,0.369026,0.433621,250000,1.000000,-0.000122,0.000000,0,0.000085
0.020,"Sample 38","B267/S026",1,"Structured Dynamic","",500,500,0.240,true,78276,0.313104,0.415044,0.312246,0.414704,250000,1.000000,-0.000303,0.000000,0,0.000204
0.020,"Sample 39","B01236/S1347",1,"Disordered","",500,500,0.240,true,129001,0.516004,0.500348,0.515428,0.500685,250000,1.000000,-0.002389,0.000000,0,0.000029
0.020,"Sample 40","B034568/S012368",1,"Disordered","",500,500,0.240,true,149294,0.597176,0.681776,0.596273,0.682834,250000,1.000000,0.000547,0.000000,0,0.000022
0.020,"Sample 41","B1378/S0357",1,"Disordered","",500,500,0.240,true,99922,0.399688,0.456308,0.400257,0.457004,250000,1.000000,-0.000488,0.000000,0,0.000181
0.020,"Sample 42","B047/S37",1,"Structured Dynamic","",500,500,0.240,true,65917,0.263668,0.403984,0.262903,0.402628,250000,1.000000,0.000147,0.000000,0,0.000133
0.020,"Sample 43","B01257/S02368",1,"Disordered","",500,500,0.240,true,114710,0.458840,0.456712,0.457489,0.457206,250000,1.000000,-0.002512,0.000000,0,0.000059
0.020,"Sample 44","B04567/S1238",1,"Disordered","",500,500,0.240,true,108164,0.432656,0.476392,0.430719,0.475448,250000,1.000000,0.000972,0.000000,0,0.000130
0.020,"Sample 45","B0134/S124678",1,"Disordered","",500,500,0.240,true,135156,0.540624,0.445828,0.541490,0.446222,250000,1.000000,-0.001551,0.000000,0,0.000049
0.020,"Sample 46","B03468/S3578",1,"Disordered","",500,500,0.240,true,135090,0.540360,0.551416,0.539057,0.550979,250000,1.000000,0.002953,0.000000,0,0.000133
0.020,"Sample 47","B015678/S0123567",1,"Expanding","",500,500,0.240,true,167735,0.670940,0.351692,0.668806,0.353167,250000,1.000000,0.003053,0.000000,0,0.000016
0.020,"Sample 48","B034678/S0137",1,"Disordered","",500,500,0.240,true,117782,0.471128,0.645672,0.470107,0.646436,250000,1.000000,0.000129,0.000000,0,0.000152
0.020,"Sample 49","B2/S014678",1,"Structured Dynamic","",500,500,0.240,true,81477,0.325908,0.381668,0.323353,0.379738,250000,1.000000,-0.000187,0.000000,0,0.000240
0.020,"Sample 50","B023678/S123578",1,"Disordered","",500,500,0.240,true,135118,0.540472,0.439828,0.539375,0.439910,250000,1.000000,-0.001399,0.000000,0,0.000006
0.020,"Sample 51","B12/S023478",1,"Disordered","",500,500,0.240,true,111388,0.445552,0.144176,0.445462,0.143629,250000,1.000000,-0.002144,0.000000,0,0.000151
0.020,"Sample 52","B12578/S023567",1,"Disordered","",500,500,0.240,true,158805,0.635220,0.319952,0.634731,0.320871,250000,1.000000,0.000361,0.000000,0,0.000176
0.020,"Sample 53","B0147/S03578",1,"Disordered","",500,500,0.240,true,98187,0.392748,0.445416,0.394018,0.445129,250000,1.000000,-0.000958,0.000000,0,0.000144
0.020,"Sample 54","B12467/S024567",1,"Expanding","",500,500,0.240,true,185512,0.742048,0.279740,0.740333,0.281528,250000,1.000000,0.001197,0.000000,0,0.000057
0.020,"Sample 55","B123457/S23467",1,"Expanding","",500,500,0.240,true,170389,0.681556,0.442780,0.681039,0.442375,250000,1.000000,-0.000880,0.000000,0,0.000038
0.020,"Sample 56","B13568/S1468",1,"Disordered","",500,500,0.240,true,125216,0.500864,0.580876,0.500051,0.580815,250000,1.000000,0.000516,0.000000,0,0.000083
0.020,"Sample 57","B01368/S13568",1,"Disordered","",500,500,0.240,true,119701,0.478804,0.405536,0.478726,0.407466,250000,1.000000,-0.001036,0.000000,0,0.000135
0.020,"Sample 58","B148/S0368",1,"Structured Dynamic","",500,500,0.240,true,83494,0.333976,0.445688,0.335958,0.447126,250000,1.000000,-0.000269,0.000000,0,0.000166
0.020,"Sample 59","B01236/S012578",1,"Disordered","",500,500,0.240,true,129925,0.519700,0.533764,0.518262,0.530170,250000,1.000000,-0.007355,0.000000,0,0.000046
0.020,"Sample 60","B348/S023468",1,"Disordered","",500,500,0.240,true,138025,0.552100,0.363724,0.552441,0.363462,250000,1.000000,0.003727,0.000000,0,0.000066
0.020,"Sample 61","B1457/S01567",1,"Disordered","",500,500,0.240,true,107484,0.429936,0.538368,0.428768,0.537579,250000,1.000000,0.001529,0.000000,0,0.000669
0.020,"Sample 62","B237/S0134567",1,"Expanding","",500,500,0.240,true,173990,0.695960,0.089708,0.693436,0.088225,250000,1.000000,0.001168,0.000000,0,0.000144
0.020,"Sample 63","B014568/S2467",1,"Disordered","",500,500,0.240,true,161831,0.647324,0.518440,0.647956,0.517310,250000,1.000000,0.004092,0.000000,0,0.000042
0.020,"Sample 64","B0123578/S0145",1,"Disordered","",500,500,0.240,true,136914,0.547656,0.580524,0.548629,0.582000,250000,1.000000,0.014210,0.000000,0,0.001354
0.020,"Sample 65","B1268/S34",1,"Disordered","",500,500,0.240,true,103078,0.412312,0.425104,0.413767,0.424353,250000,1.000000,-0.000812,0.000000,0,0.000039
0.020,"Sample 66","B3458/S0347",1,"Disordered","",500,500,0.240,true,134596,0.538384,0.581084,0.539116,0.580402,250000,1.000000,0.006402,0.000000,0,0.000100
0.020,"Sample 67","B56/S7",1,"Structured Dynamic","",500,500,0.240,true,5011,0.020044,0.039088,0.020003,0.039211,250000,1.000000,-0.000200,0.000000,0,0.001838
0.020,"Sample 68","B3478/S067",1,"Structured Dynamic","",500,500,0.240,true,25389,0.101556,0.117388,0.101262,0.117011,250000,1.000000,-0.017790,0.000000,0,0.002091
0.020,"Sample 69","B023467/S05",1,"Disordered","",500,500,0.240,true,123267,0.493068,0.749084,0.492648,0.748976,250000,1.000000,-0.000359,0.000000,0,0.000097
0.020,"Sample 70","B1457/S2457",1,"Disordered","",500,500,0.240,true,153095,0.612380,0.458152,0.611503,0.458731,250000,1.000000,0.004174,0.000000,0,0.000073
0.020,"Sample 71","B12357/S456",1,"Disordered","",500,500,0.240,true,159278,0.637112,0.401280,0.637181,0.401284,250000,1.000000,-0.000211,0.000000,0,0.000035
