noise,label,rule,dominantClass,distribution,extinctPct,frozenPct,periodicPct,expandingPct,disorderedPct,structuredPct,boundedPct,avgFinalDensity,avgLastActivity,avgLastArea,avgDensityTrend,avgAreaTrend,avgCenterShift,mobilePct
0.005,"Sample 83","B0123468/S145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.061156,0.986252,1.000000,-0.001427,0.000000,0.000316,0.000
0.005,"Sample 84","B012357/S023467","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.631816,0.392149,1.000000,-0.002052,0.000000,0.000046,0.000
0.005,"Sample 85","B01248/S0358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.461196,0.532774,1.000000,-0.001857,0.000000,0.000109,0.000
0.005,"Sample 86","B568/S016","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.153312,0.008714,1.000000,0.012804,0.000000,0.000656,0.000
0.005,"Sample 87","B012456/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.504156,0.723182,1.000000,-0.001956,0.000000,0.000050,0.000
0.005,"Sample 88","B016/S128","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.354172,0.447191,1.000000,-0.000645,0.000000,0.000037,0.000
0.005,"Sample 89","B012348/S2346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.118492,0.898116,1.000000,-0.002314,0.000000,0.000321,0.000
0.005,"Sample 90","B345678/S012368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.625516,0.726299,1.000000,0.003931,0.000000,0.000030,0.000
0.005,"Sample 91","B013578/S147","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.433004,0.579044,1.000000,-0.001033,0.000000,0.000061,0.000
0.005,"Sample 92","B127/S14568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.455356,0.326109,1.000000,-0.001892,0.000000,0.000081,0.000
0.005,"Sample 93","B13568/S015678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.991972,0.009915,1.000000,0.051436,0.000000,0.000376,0.000
0.005,"Sample 94","B0235/S0123","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.115640,0.804439,1.000000,0.001727,0.000000,0.010729,0.000
0.005,"Sample 95","B568/S0135","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.154056,0.008629,1.000000,0.008437,0.000000,0.001736,0.000
0.005,"Sample 96","B01567/S17","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.338412,0.542534,1.000000,-0.000329,0.000000,0.000228,0.000
0.005,"Sample 97","B01357/S0148","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.431272,0.583023,1.000000,-0.001058,0.000000,0.000029,0.000
0.005,"Sample 98","B1258/S03678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.415188,0.520144,1.000000,-0.001723,0.000000,0.000094,0.000
0.010,"Conway Life","B3/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.135640,0.129051,1.000000,-0.042803,0.000000,0.003106,0.000
0.010,"HighLife","B36/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.193756,0.194395,1.000000,-0.027555,0.000000,0.003065,0.000
0.010,"Sample 01","B23678/S348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.492608,0.503807,1.000000,0.000383,0.000000,0.000018,0.000
0.010,"Sample 02","B0467/S02356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.536328,0.383312,1.000000,0.011007,0.000000,0.000601,0.000
0.010,"Sample 03","B01348/S018","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.413688,0.733551,1.000000,-0.001672,0.000000,0.000054,0.000
0.010,"Sample 04","B234/S0135","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.497392,0.568576,1.000000,-0.000013,0.000000,0.000082,0.000
0.010,"Sample 05","B045678/S678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.277568,0.472127,1.000000,-0.000195,0.000000,0.000214,0.000
0.010,"Sample 06","B3467/S0356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.614924,0.495051,1.000000,0.016893,0.000000,0.000327,0.000
0.010,"Sample 07","B0378/S12368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.422800,0.317462,1.000000,0.000561,0.000000,0.000192,0.000
0.010,"Sample 08","B36/S06","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.064060,0.031926,1.000000,-0.002551,0.000000,0.001441,0.000
0.010,"Sample 09","B1234567/S56","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.628700,0.696267,1.000000,-0.025438,0.000000,0.001636,0.000
0.010,"Sample 10","B13568/S13567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.727036,0.336197,1.000000,0.004400,0.000000,0.000107,0.000
0.010,"Sample 11","B01467/S0134","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.473680,0.454180,1.000000,-0.000462,0.000000,0.000080,0.000
0.010,"Sample 12","B1578/S035678","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.989892,0.019786,1.000000,0.593379,0.000000,0.004200,0.000
0.010,"Sample 13","B1235678/S013578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.622344,0.596866,1.000000,-0.003252,0.000000,0.000131,0.000
0.010,"Sample 14","B0346/S1235","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.524984,0.529630,1.000000,0.000357,0.000000,0.000058,0.000
0.010,"Sample 15","B24567/S03467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.728324,0.463906,1.000000,0.005388,0.000000,0.000106,0.000
0.010,"Sample 16","B1245/S2358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.534712,0.556072,1.000000,-0.000445,0.000000,0.000043,0.000
0.010,"Sample 17","B0123678/S035","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.498404,0.671525,1.000000,-0.003373,0.000000,0.000588,0.000
0.010,"Sample 18","B12457/S2367","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.551748,0.587217,1.000000,-0.000892,0.000000,0.000126,0.000
0.010,"Sample 19","B03568/S4568","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.690052,0.389925,1.000000,0.021008,0.000000,0.000079,0.000
0.010,"Sample 20","B378/S01678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.144072,0.128886,1.000000,-0.004566,0.000000,0.001027,0.000
0.010,"Sample 21","B0268/S346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.389736,0.346869,1.000000,0.000097,0.000000,0.000424,0.000
0.010,"Sample 22","B02468/S0245678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.983564,0.019673,1.000000,0.015921,0.000000,0.000088,0.000
0.010,"Sample 23","B056/S1278","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.274796,0.112819,1.000000,0.000498,0.000000,0.000219,0.000
0.010,"Sample 24","B13678/S03458","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.554952,0.367759,1.000000,0.001395,0.000000,0.000064,0.000
0.010,"Sample 25","B234/S2345","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.557356,0.089491,1.000000,-0.003940,0.000000,0.000017,0.000
0.010,"Sample 26","B24/S3456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.645816,0.034801,1.000000,0.005536,0.000000,0.000181,0.000
0.010,"Sample 27","B01457/S0236","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.494532,0.543267,1.000000,0.000098,0.000000,0.000121,0.000
0.010,"Sample 28","B134568/S12568","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.671532,0.528003,1.000000,0.000836,0.000000,0.000070,0.000
0.010,"Sample 29","B0568/S134","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.283608,0.206699,1.000000,0.000360,0.000000,0.000177,0.000
0.010,"Sample 30","B6/S013678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.158396,0.016781,1.000000,0.003914,0.000000,0.000409,0.000
0.010,"Sample 31","B0167/S012","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.373964,0.501602,1.000000,0.007659,0.000000,0.000406,0.000
0.010,"Sample 32","B123567/S012357","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.618144,0.577737,1.000000,-0.001101,0.000000,0.000076,0.000
0.010,"Sample 33","B03/S3456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.606272,0.035194,1.000000,0.007967,0.000000,0.000140,0.000
0.010,"Sample 34","B1367/S026","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.376460,0.543382,1.000000,-0.000630,0.000000,0.000059,0.000
0.010,"Sample 35","B1478/S1247","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.415932,0.392102,1.000000,-0.000243,0.000000,0.000032,0.000
0.010,"Sample 36","B123457/S01468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.597528,0.636303,1.000000,-0.001575,0.000000,0.000011,0.000
0.010,"Sample 37","B25/S012678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.365984,0.430574,1.000000,-0.000149,0.000000,0.000157,0.000
0.010,"Sample 38","B267/S026","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.309476,0.410660,1.000000,-0.000314,0.000000,0.000244,0.000
0.010,"Sample 39","B01236/S1347","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.519772,0.502174,1.000000,-0.002484,0.000000,0.000044,0.000
0.010,"Sample 40","B034568/S012368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.599448,0.686418,1.000000,0.000704,0.000000,0.000045,0.000
0.010,"Sample 41","B1378/S0357","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.400024,0.457048,1.000000,-0.000503,0.000000,0.000073,0.000
0.010,"Sample 42","B047/S37","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.265136,0.407504,1.000000,0.000202,0.000000,0.000242,0.000
0.010,"Sample 43","B01257/S02368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.458308,0.456201,1.000000,-0.002472,0.000000,0.000147,0.000
0.010,"Sample 44","B04567/S1238","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.423364,0.461247,1.000000,0.000927,0.000000,0.000291,0.000
0.010,"Sample 45","B0134/S124678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.544184,0.443802,1.000000,-0.001878,0.000000,0.000128,0.000
0.010,"Sample 46","B03468/S3578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.539272,0.552024,1.000000,0.003008,0.000000,0.000198,0.000
0.010,"Sample 47","B015678/S0123567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.666068,0.350040,1.000000,0.003067,0.000000,0.000018,0.000
0.010,"Sample 48","B034678/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.467852,0.648772,1.000000,0.000346,0.000000,0.000051,0.000
0.010,"Sample 49","B2/S014678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.321132,0.376716,1.000000,-0.000184,0.000000,0.000122,0.000
0.010,"Sample 50","B023678/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.542220,0.438752,1.000000,-0.001584,0.000000,0.000040,0.000
0.010,"Sample 51","B12/S023478","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.449388,0.122137,1.000000,-0.006363,0.000000,0.000144,0.000
0.010,"Sample 52","B12578/S023567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.638596,0.317121,1.000000,0.000582,0.000000,0.000150,0.000
0.010,"Sample 53","B0147/S03578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.390916,0.444625,1.000000,-0.001044,0.000000,0.000157,0.000
0.010,"Sample 54","B12467/S024567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.741332,0.265878,1.000000,0.001169,0.000000,0.000078,0.000
0.010,"Sample 55","B123457/S23467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.684920,0.440828,1.000000,-0.000776,0.000000,0.000041,0.000
0.010,"Sample 56","B13568/S1468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.499756,0.582865,1.000000,0.000701,0.000000,0.000284,0.000
0.010,"Sample 57","B01368/S13568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.478532,0.405465,1.000000,-0.001276,0.000000,0.000174,0.000
0.010,"Sample 58","B148/S0368","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.332252,0.445559,1.000000,0.000038,0.000000,0.000171,0.000
0.010,"Sample 59","B01236/S012578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.522456,0.528956,1.000000,-0.008208,0.000000,0.000109,0.000
0.010,"Sample 60","B348/S023468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.553220,0.355402,1.000000,0.003774,0.000000,0.000090,0.000
0.010,"Sample 61","B1457/S01567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.427852,0.535728,1.000000,0.002456,0.000000,0.001346,0.000
0.010,"Sample 62","B237/S0134567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.694552,0.055903,1.000000,0.000033,0.000000,0.000239,0.000
0.010,"Sample 63","B014568/S2467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.652716,0.514474,1.000000,0.003668,0.000000,0.000177,0.000
0.010,"Sample 64","B0123578/S0145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.021004,0.979415,1.000000,-0.008083,0.000000,0.004730,0.000
0.010,"Sample 65","B1268/S34","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.412968,0.424606,1.000000,-0.000963,0.000000,0.000077,0.000
0.010,"Sample 66","B3458/S0347","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.540988,0.581535,1.000000,0.006904,0.000000,0.000091,0.000
0.010,"Sample 67","B56/S7","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.010172,0.019794,0.999960,-0.000176,-0.000040,0.000608,0.000
0.010,"Sample 68","B3478/S067","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.066928,0.041872,1.000000,-0.014903,0.000000,0.001485,0.000
0.010,"Sample 69","B023467/S05","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.494684,0.753868,1.000000,-0.000271,0.000000,0.000103,0.000
0.010,"Sample 70","B1457/S2457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.613052,0.458053,1.000000,0.004419,0.000000,0.000110,0.000
0.010,"Sample 71","B12357/S456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.638976,0.400849,1.000000,-0.000188,0.000000,0.000020,0.000
0.010,"Sample 72","B028/S1234578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500224,0.016748,1.000000,-0.000676,0.000000,0.000046,0.000
0.010,"Sample 73","B3678/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.484792,0.369725,1.000000,0.008645,0.000000,0.000073,0.000
0.010,"Sample 74","B047/S02378","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.308480,0.271436,1.000000,-0.000268,0.000000,0.000055,0.000
0.010,"Sample 75","B2457/S1235678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.928044,0.019186,1.000000,0.010090,0.000000,0.000023,0.000
0.010,"Sample 76","B01346/S013568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.609440,0.439844,1.000000,-0.000340,0.000000,0.000041,0.000
0.010,"Sample 77","B0347/S2567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.531296,0.465173,1.000000,0.003893,0.000000,0.000189,0.000
0.010,"Sample 78","B134/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.540980,0.432991,1.000000,-0.000421,0.000000,0.000164,0.000
0.010,"Sample 79","B0234678/S12567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.710336,0.433890,1.000000,0.000611,0.000000,0.000143,0.000
0.010,"Sample 80","B2568/S0156","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.341576,0.475377,1.000000,-0.000213,0.000000,0.000157,0.000
0.010,"Sample 81","B17/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.409432,0.071805,1.000000,0.002464,0.000000,0.000223,0.000
0.010,"Sample 82","B012/S02457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.426192,0.358549,1.000000,-0.001949,0.000000,0.000066,0.000
0.010,"Sample 83","B0123468/S145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.074320,0.970172,1.000000,-0.001733,0.000000,0.001532,0.000
0.010,"Sample 84","B012357/S023467","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.630560,0.393547,1.000000,-0.002121,0.000000,0.000083,0.000
0.010,"Sample 85","B01248/S0358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.459816,0.531911,1.000000,-0.001916,0.000000,0.000099,0.000
0.010,"Sample 86","B568/S016","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.154268,0.017428,1.000000,0.006403,0.000000,0.000056,0.000
0.010,"Sample 87","B012456/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.506396,0.721197,1.000000,-0.001931,0.000000,0.000084,0.000
0.010,"Sample 88","B016/S128","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.353236,0.446137,1.000000,-0.000581,0.000000,0.000142,0.000
0.010,"Sample 89","B012348/S2346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.163772,0.849757,1.000000,-0.001556,0.000000,0.000683,0.000
0.010,"Sample 90","B345678/S012368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.625324,0.724487,1.000000,0.004009,0.000000,0.000037,0.000
0.010,"Sample 91","B013578/S147","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.435020,0.578348,1.000000,-0.001059,0.000000,0.000168,0.000
0.010,"Sample 92","B127/S14568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.452468,0.329242,1.000000,-0.001469,0.000000,0.000088,0.000
0.010,"Sample 93","B13568/S015678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.983692,0.019673,1.000000,0.050389,0.000000,0.000465,0.000
0.010,"Sample 94","B0235/S0123","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.434444,0.689384,1.000000,0.000118,0.000000,0.001661,0.000
0.010,"Sample 95","B568/S0135","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.157008,0.017360,1.000000,0.004022,0.000000,0.002333,0.000
0.010,"Sample 96","B01567/S17","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.336820,0.539189,1.000000,-0.000449,0.000000,0.000143,0.000
0.010,"Sample 97","B01357/S0148","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.432200,0.582370,1.000000,-0.001013,0.000000,0.000037,0.000
0.010,"Sample 98","B1258/S03678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.415420,0.519950,1.000000,-0.001401,0.000000,0.000078,0.000
0.020,"Conway Life","B3/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.231932,0.228913,1.000000,-0.007243,0.000000,0.001561,0.000
0.020,"HighLife","B36/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.278968,0.284542,1.000000,0.000962,0.000000,0.001428,0.000
0.020,"Sample 01","B23678/S348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.491224,0.502947,1.000000,0.000214,0.000000,0.000044,0.000
0.020,"Sample 02","B0467/S02356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.539884,0.388300,1.000000,0.010984,0.000000,0.000255,0.000
0.020,"Sample 03","B01348/S018","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.413028,0.727719,1.000000,-0.001668,0.000000,0.000079,0.000
0.020,"Sample 04","B234/S0135","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.497452,0.567660,1.000000,-0.000125,0.000000,0.000105,0.000
0.020,"Sample 05","B045678/S678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.271992,0.468962,1.000000,-0.000034,0.000000,0.000393,0.000
0.020,"Sample 06","B3467/S0356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.611700,0.495215,1.000000,0.014312,0.000000,0.000259,0.000
0.020,"Sample 07","B0378/S12368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.422400,0.328612,1.000000,0.000202,0.000000,0.000075,0.000
0.020,"Sample 08","B36/S06","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.080396,0.068251,1.000000,-0.002722,0.000000,0.000449,0.000
0.020,"Sample 09","B1234567/S56","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.658552,0.634899,1.000000,-0.001947,0.000000,0.000185,0.000
0.020,"Sample 10","B13568/S13567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.721756,0.339504,1.000000,0.004450,0.000000,0.000055,0.000
0.020,"Sample 11","B01467/S0134","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.471648,0.455607,1.000000,-0.000389,0.000000,0.000104,0.000
0.020,"Sample 12","B1578/S035678","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.978924,0.039238,1.000000,0.594550,0.000000,0.000995,0.000
0.020,"Sample 13","B1235678/S013578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.620248,0.594705,1.000000,-0.003053,0.000000,0.000054,0.000
0.020,"Sample 14","B0346/S1235","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.525636,0.528992,1.000000,0.000171,0.000000,0.000059,0.000
0.020,"Sample 15","B24567/S03467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.728068,0.468148,1.000000,0.005214,0.000000,0.000039,0.000
0.020,"Sample 16","B1245/S2358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.537628,0.554225,1.000000,-0.000322,0.000000,0.000019,0.000
0.020,"Sample 17","B0123678/S035","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.498088,0.628336,1.000000,-0.002860,0.000000,0.000080,0.000
0.020,"Sample 18","B12457/S2367","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.550064,0.585681,1.000000,-0.000538,0.000000,0.000111,0.000
0.020,"Sample 19","B03568/S4568","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.686688,0.392423,1.000000,0.021114,0.000000,0.000043,0.000
0.020,"Sample 20","B378/S01678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.192608,0.209607,1.000000,-0.001190,0.000000,0.000896,0.000
0.020,"Sample 21","B0268/S346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.392992,0.349046,1.000000,-0.000101,0.000000,0.000100,0.000
0.020,"Sample 22","B02468/S0245678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.966648,0.038706,1.000000,0.014178,0.000000,0.000021,0.000
0.020,"Sample 23","B056/S1278","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.273892,0.155723,1.000000,0.000260,0.000000,0.000301,0.000
0.020,"Sample 24","B13678/S03458","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.556884,0.369818,1.000000,0.001254,0.000000,0.000036,0.000
0.020,"Sample 25","B234/S2345","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.561240,0.176690,1.000000,0.000497,0.000000,0.000131,0.000
